"['Bicicleta Verde, La' 'bicicletaverdela']","[datetime.datetime(2013, 6, 28, 0, 0) 12 1 33138 33138 14 14 4613 4613]","[datetime.datetime(2013, 12, 6, 0, 0) 69 24 382094 452 1 1 59797 81]"
['Gru 2. Mi Villano Favorito' 'gru2mivillanofavorito'],"[datetime.datetime(2013, 7, 5, 0, 0) 1 1 2585545 2585545 380 565 392624
 392624]","[datetime.datetime(2013, 11, 29, 0, 0) 64 22 13392124 549 5 5 2170801 163]"
['Star Trek: En la Oscuridad' 'startrekenlaoscuridad'],"[datetime.datetime(2013, 7, 5, 0, 0) 2 1 966008 966008 355 555 129917
 129917]","[datetime.datetime(2013, 9, 6, 0, 0) 55 10 3037343 435 7 7 440623 54]"
"['Mejor Oferta, La' 'mejorofertala']","[datetime.datetime(2013, 7, 5, 0, 0) 7 1 219633 219633 101 101 28858 28858]","[datetime.datetime(2013, 12, 6, 0, 0) 57 23 1796692 840 1 1 261206 105]"
"['Hijos de la Medianoche, Los' 'hijosdelamedianochelos']","[datetime.datetime(2013, 7, 5, 0, 0) 12 1 31137 31137 37 37 4416 4416]","[datetime.datetime(2013, 8, 16, 0, 0) 34 7 109773 1572 3 3 16371 222]"
['Violeta se fue a los Cielos' 'violetasefuealoscielos'],"[datetime.datetime(2013, 7, 5, 0, 0) 21 1 7115 7115 9 9 922 922]","[datetime.datetime(2013, 8, 30, 0, 0) 54 9 42409 158 2 2 6598 22]"
['Niños grandes 2' 'niñosgrandes2'],"[datetime.datetime(2013, 7, 12, 0, 0) 2 1 914501 914501 349 351 139974
 139974]","[datetime.datetime(2013, 12, 6, 0, 0) 83 22 3838587 59 1 1 623045 9]"
"['The Purge, La Noche de las Bestias' 'thepurgelanochedelasbestias']","[datetime.datetime(2013, 7, 12, 0, 0) 3 1 575921 575921 242 255 83392 83392]","[datetime.datetime(2013, 9, 13, 0, 0) 61 10 1440664 183 2 2 223435 28]"
"['Hipnotista, El' 'hipnotistael']","[datetime.datetime(2013, 7, 12, 0, 0) 8 1 233733 233733 198 201 32755 32755]","[datetime.datetime(2013, 8, 23, 0, 0) 56 7 492746 39 2 2 73900 5]"
"['East, The' 'eastthe']","[datetime.datetime(2013, 7, 12, 0, 0) 12 1 51754 51754 66 73 7167 7167]","[datetime.datetime(2013, 8, 23, 0, 0) 49 7 122327 257 3 3 18135 33]"
['Perdidos en la Nieve' 'perdidosenlanieve'],"[datetime.datetime(2013, 7, 12, 0, 0) 18 1 18020 18020 28 28 2436 2436]","[datetime.datetime(2013, 9, 6, 0, 0) 66 9 48064 64 1 1 7140 9]"
['Ahora me ves...' 'ahorameves'],"[datetime.datetime(2013, 7, 19, 0, 0) 1 1 1734726 1734726 342 374 248092
 248092]","[datetime.datetime(2013, 11, 8, 0, 0) 56 17 10546864 831 4 4 1630547 173]"
['Expediente Warren: The Conjuring' 'expedientewarrentheconjuring'],"[datetime.datetime(2013, 7, 19, 0, 0) 2 1 1272050 1272050 300 300 181679
 181679]","[datetime.datetime(2013, 11, 8, 0, 0) 63 17 6004741 408 1 1 917680 79]"
['Llevame a la Luna' 'llevamealaluna'],"[datetime.datetime(2013, 7, 19, 0, 0) 9 1 157522 157522 140 140 21332 21332]","[datetime.datetime(2013, 9, 20, 0, 0) 66 10 665037 84 1 1 96973 14]"
"['Ultimo Elvis, El' 'ultimoelvisel']","[datetime.datetime(2013, 7, 19, 0, 0) 18 1 11510 11510 22 22 1543 1543]","[datetime.datetime(2013, 8, 23, 0, 0) 52 6 30177 105 2 2 4540 19]"
['Keep The Lights On' 'keepthelightson'],"[datetime.datetime(2013, 7, 19, 0, 0) 19 1 9847 9847 8 8 1313 1313]","[datetime.datetime(2013, 9, 27, 0, 0) 66 11 35316 50 1 1 5349 10]"
['Zarafa' 'zarafa'],"[datetime.datetime(2013, 7, 19, 0, 0) 22 1 8625 8625 35 35 1223 1223]","[datetime.datetime(2013, 12, 13, 0, 0) 61 22 47147 120 2 2 7827 24]"
['Lobezno Inmortal' 'lobeznoinmortal'],"[datetime.datetime(2013, 7, 26, 0, 0) 1 1 2103226 1470995 387 776 310861
 207971]","[datetime.datetime(2013, 9, 20, 0, 0) 58 9 4560810 443 3 3 696766 56]"
['Tres 60' 'tres60'],"[datetime.datetime(2013, 7, 26, 0, 0) 11 1 99493 99493 172 172 13977 13977]","[datetime.datetime(2013, 8, 23, 0, 0) 43 5 226174 548 8 8 34436 85]"
['Tu y Yo' 'tuyyo'],"[datetime.datetime(2013, 7, 26, 0, 0) 18 1 18698 18698 8 8 2497 2497]","[datetime.datetime(2013, 9, 27, 0, 0) 67 10 112413 26 1 1 16871 4]"
['Cautiva' 'cautiva'],"[datetime.datetime(2013, 7, 26, 0, 0) 21 1 15234 15234 29 29 2183 2183]","[datetime.datetime(2013, 9, 20, 0, 0) 67 9 36483 65 1 1 5710 10]"
['Guerra Mundial Z' 'guerramundialz'],"[datetime.datetime(2013, 8, 2, 0, 0) 1 1 3537718 3537718 375 666 494056
 494056]","[datetime.datetime(2013, 10, 25, 0, 0) 66 13 12235932 198 3 3 1831361 33]"
['Los Pitufos 2' 'lospitufos2'],"[datetime.datetime(2013, 8, 2, 0, 0) 2 1 2083754 2083754 386 723 323257
 323257]","[datetime.datetime(2014, 2, 28, 0, 0) 57 31 9855351 840 2 2 1654376 321]"
['Lo que el dia debe a la noche' 'loqueeldiadebealanoche'],"[datetime.datetime(2013, 8, 2, 0, 0) 13 1 42373 42373 44 44 5652 5652]","[datetime.datetime(2013, 9, 27, 0, 0) 64 9 125592 155 1 1 18470 31]"
"['Estudiante, El' 'estudianteel']","[datetime.datetime(2013, 8, 2, 0, 0) 22 1 12724 12724 9 9 1718 1718]","[datetime.datetime(2013, 9, 13, 0, 0) 50 7 64389 1565 3 3 9373 207]"
['Pacific Rim' 'pacificrim'],"[datetime.datetime(2013, 8, 9, 0, 0) 3 1 992634 992634 339 513 139421
 139421]","[datetime.datetime(2013, 9, 27, 0, 0) 61 8 2796253 267 2 2 414564 37]"
['Red 2' 'red2'],"[datetime.datetime(2013, 8, 9, 0, 0) 5 1 480292 480292 357 357 70421 70421]","[datetime.datetime(2013, 9, 13, 0, 0) 47 6 1371959 1991 9 9 209407 249]"
['Renoir' 'renoir'],"[datetime.datetime(2013, 8, 9, 0, 0) 11 1 58761 58761 46 46 8282 8282]","[datetime.datetime(2013, 11, 1, 0, 0) 75 13 263763 40 1 1 40999 8]"
['About the Pink Sky' 'aboutthepinksky'],"[datetime.datetime(2013, 8, 9, 0, 0) 27 1 4302 4302 14 14 671 671]","[datetime.datetime(2013, 9, 6, 0, 0) 69 5 14253 15 1 1 2267 2]"
['Elysium' 'elysium'],"[datetime.datetime(2013, 8, 16, 0, 0) 1 1 2277089 2277089 350 450 331197
 331197]","[datetime.datetime(2013, 11, 22, 0, 0) 67 15 8099441 420 45 45 1249263 98]"
['Aviones' 'aviones'],"[datetime.datetime(2013, 8, 16, 0, 0) 2 1 1749321 893623 403 620 275907
 138914]","[datetime.datetime(2013, 12, 6, 0, 0) 68 17 5691361 467 7 7 937808 98]"
['Exorcismo en Georgia' 'exorcismoengeorgia'],"[datetime.datetime(2013, 8, 16, 0, 0) 7 1 371841 204954 167 167 55232 29824]","[datetime.datetime(2013, 9, 27, 0, 0) 46 7 924649 2171 7 7 145817 298]"
"['Casa en Corcega, Una' 'casaencorcegauna']","[datetime.datetime(2013, 8, 16, 0, 0) 12 1 84622 55942 27 27 11947 7789]","[datetime.datetime(2013, 12, 13, 0, 0) 51 18 504446 455 1 1 75023 96]"
['Paraiso: Amor' 'paraisoamor'],"[datetime.datetime(2013, 8, 16, 0, 0) 18 1 15665 15665 10 10 2002 2002]","[datetime.datetime(2013, 11, 1, 0, 0) 63 12 124120 356 1 1 17807 75]"
"['Llanero Solitario, El' 'llanerosolitarioel']","[datetime.datetime(2013, 8, 23, 0, 0) 1 1 2149388 1453143 416 571 337704
 217542]","[datetime.datetime(2013, 11, 15, 0, 0) 58 13 6107895 866 40 40 983793 136]"
"['Ultimo Concierto, El' 'ultimoconciertoel']","[datetime.datetime(2013, 8, 23, 0, 0) 12 1 108028 108028 43 43 14589 14589]","[datetime.datetime(2014, 1, 2, 0, 0) 69 20 1023374 29 1 1 150688 4]"
['Jurassic Park 3D' 'jurassicpark3d'],"[datetime.datetime(2013, 8, 23, 0, 0) 17 1 36929 36929 23 23 4575 4575]","[datetime.datetime(2013, 10, 11, 0, 0) 74 8 128888 66 3 2 16347 9]"
['Perder la Razon' 'perderlarazon'],"[datetime.datetime(2013, 8, 23, 0, 0) 21 1 16271 16271 18 18 2362 2362]","[datetime.datetime(2013, 10, 25, 0, 0) 61 10 54250 350 1 1 8445 50]"
['Paraiso: Fe' 'paraisofe'],"[datetime.datetime(2013, 8, 23, 0, 0) 26 1 7159 7159 10 10 940 940]","[datetime.datetime(2013, 10, 25, 0, 0) 76 10 36647 40 1 1 5365 6]"
['Epic: El Mundo Secreto' 'epicelmundosecreto'],"[datetime.datetime(2013, 8, 30, 0, 0) 1 1 1096558 1096558 384 671 170979
 170979]","[datetime.datetime(2013, 12, 20, 0, 0) 57 17 4300058 325 2 2 697187 81]"
"['Cazadores de Sombras: La Ciudad de Hueso'
 'cazadoresdesombraslaciudaddehueso']","[datetime.datetime(2013, 8, 30, 0, 0) 4 1 630114 630114 340 359 94792 94792]","[datetime.datetime(2013, 11, 8, 0, 0) 78 11 1709252 37 3 3 272030 7]"
['Dolor y Dinero' 'dolorydinero'],"[datetime.datetime(2013, 8, 30, 0, 0) 5 1 582991 582991 244 251 85030 85030]","[datetime.datetime(2013, 11, 29, 0, 0) 81 14 1726746 180 42 42 264825 30]"
['One Direction' 'onedirection'],"[datetime.datetime(2013, 8, 30, 0, 0) 8 1 385273 295062 148 191 52169 39857]","[datetime.datetime(2013, 11, 8, 0, 0) 79 11 852590 14 1 1 121121 3]"
['Kick-Ass 2' 'kickass2'],"[datetime.datetime(2013, 8, 30, 0, 0) 11 1 235001 235001 273 286 35218
 35218]","[datetime.datetime(2013, 10, 4, 0, 0) 69 6 562902 65 2 2 90088 8]"
['Mud' 'mud'],"[datetime.datetime(2013, 8, 30, 0, 0) 12 1 140709 140709 70 70 18807 18807]","[datetime.datetime(2013, 10, 25, 0, 0) 38 9 637165 3681 8 8 91006 494]"
['Paraiso: Esperanza' 'paraisoesperanza'],"[datetime.datetime(2013, 8, 30, 0, 0) 31 1 9277 9277 11 11 1229 1229]","[datetime.datetime(2013, 11, 1, 0, 0) 71 10 33767 97 1 1 4970 14]"
"['Act of Killing, The' 'actofkillingthe']","[datetime.datetime(2013, 8, 30, 0, 0) 32 1 8632 8632 6 6 1169 1169]","[datetime.datetime(2013, 10, 25, 0, 0) 79 9 46013 5 1 1 6962 1]"
['Riddick' 'riddick'],"[datetime.datetime(2013, 9, 6, 0, 0) 1 1 916296 916296 320 331 134858
 134858]","[datetime.datetime(2013, 11, 1, 0, 0) 70 9 2134260 140 4 4 329324 20]"
['Cruce de Caminos' 'crucedecaminos'],"[datetime.datetime(2013, 9, 6, 0, 0) 5 1 456256 456256 234 234 64431 64431]","[datetime.datetime(2013, 11, 15, 0, 0) 75 11 1173508 124 2 2 190602 23]"
['Tu Eres el Siguiente' 'tuereselsiguiente'],"[datetime.datetime(2013, 9, 6, 0, 0) 7 1 339742 339742 202 204 48818 48818]","[datetime.datetime(2013, 11, 8, 0, 0) 64 10 940218 300 3 3 177150 56]"
"['Barcelona, Noche de Verano' 'barcelonanochedeverano']","[datetime.datetime(2013, 9, 6, 0, 0) 21 1 35844 35844 19 19 5002 5002]","[datetime.datetime(2013, 11, 8, 0, 0) 72 10 177583 149 1 1 27442 20]"
['La Piedra de la Paciencia' 'lapiedradelapaciencia'],"[datetime.datetime(2013, 9, 6, 0, 0) 22 1 35227 35227 32 32 5005 5005]","[datetime.datetime(2013, 11, 1, 0, 0) 69 9 135025 170 1 1 21437 30]"
"['Cinco y el Misterio de la Joya Escondida, Los'
 'cincoyelmisteriodelajoyaescondidalos']","[datetime.datetime(2013, 9, 6, 0, 0) 38 1 4672 4672 18 18 696 696]","[datetime.datetime(2013, 10, 11, 0, 0) 71 6 11322 113 1 1 1772 19]"
['Asalto al Poder' 'asaltoalpoder'],"[datetime.datetime(2013, 9, 13, 0, 0) 1 1 1037087 1037087 317 403 151835
 151835]","[datetime.datetime(2013, 11, 15, 0, 0) 68 10 2648322 258 2 2 406628 38]"
"['Gran Familia Española, La' 'granfamiliaespañolala']","[datetime.datetime(2013, 9, 13, 0, 0) 2 1 739903 739903 288 288 104974
 104974]","[datetime.datetime(2014, 3, 14, 0, 0) 57 27 3114639 132 1 1 479664 24]"
['Percy Jackson: Sea Of Monsters (3D)' 'percyjacksonseaofmonsters3d'],"[datetime.datetime(2013, 9, 13, 0, 0) 3 1 720157 720157 335 509 109383
 109383]","[datetime.datetime(2013, 11, 8, 0, 0) 44 9 2042050 2178 16 16 325089 344]"
['Afterparty' 'afterparty'],"[datetime.datetime(2013, 9, 13, 0, 0) 23 1 31464 31464 61 61 4396 4396]","[datetime.datetime(2013, 10, 11, 0, 0) 75 5 56592 58 1 1 8396 9]"
"['Espiritu del 45, El' 'espiritudel45el']","[datetime.datetime(2013, 9, 13, 0, 0) 26 1 12858 12858 8 8 1734 1734]","[datetime.datetime(2013, 10, 25, 0, 0) 42 7 73131 2221 1 1 10765 277]"
['Bajari' 'bajari'],"[datetime.datetime(2013, 9, 13, 0, 0) 42 1 2559 2559 7 7 353 353]","[datetime.datetime(2013, 10, 11, 0, 0) 67 5 10483 162 1 1 1544 18]"
['Justin y la Espada del Valor' 'justinylaespadadelvalor'],"[datetime.datetime(2013, 9, 20, 0, 0) 1 1 591231 591231 329 447 92461 92461]","[datetime.datetime(2014, 5, 23, 0, 0) 35 36 2404729 5753 35 35 404770 1635]"
['Rush' 'rush'],"[datetime.datetime(2013, 9, 20, 0, 0) 4 1 455063 455063 297 337 65374 65374]","[datetime.datetime(2013, 11, 22, 0, 0) 82 10 1343170 55 4 4 205527 7]"
"['R.I.P.D. Departamento De Policia Mortal'
 'ripddepartamentodepoliciamortal']","[datetime.datetime(2013, 9, 20, 0, 0) 5 1 443693 443693 280 416 66619 66619]","[datetime.datetime(2013, 11, 1, 0, 0) 62 7 1075799 397 3 3 169660 83]"
['Jobs' 'jobs'],"[datetime.datetime(2013, 9, 20, 0, 0) 7 1 292283 292283 159 171 40785 40785]","[datetime.datetime(2013, 11, 22, 0, 0) 75 10 813811 112 1 1 120539 15]"
['Therese Desqueyroux' 'theresedesqueyroux'],"[datetime.datetime(2013, 9, 20, 0, 0) 18 1 54792 54792 40 40 7746 7746]","[datetime.datetime(2013, 11, 22, 0, 0) 80 10 169442 81 1 1 26406 16]"
"['Brujas de Zugarramurdi, Las' 'brujasdezugarramurdilas']","[datetime.datetime(2013, 9, 27, 0, 0) 1 1 1239639 1239639 330 387 180229
 180229]","[datetime.datetime(2014, 3, 14, 0, 0) 64 25 4794683 39 2 2 797000 8]"
['2 Guns' '2guns'],"[datetime.datetime(2013, 9, 27, 0, 0) 2 1 860495 860495 315 334 127989
 127989]","[datetime.datetime(2013, 11, 15, 0, 0) 71 8 2292791 200 8 8 380531 33]"
['Kon-Tiki' 'kontiki'],"[datetime.datetime(2013, 9, 27, 0, 0) 11 1 126080 126080 96 96 17254 17254]","[datetime.datetime(2013, 11, 22, 0, 0) 68 9 290768 385 1 1 43443 70]"
['Viaje a Surtsey' 'viajeasurtsey'],"[datetime.datetime(2013, 9, 27, 0, 0) 27 1 21554 21554 15 15 3163 3163]","[datetime.datetime(2013, 10, 25, 0, 0) 52 5 51185 1102 5 5 8806 174]"
['Serrat y Sabina: El Simbolo y el Cuate' 'serratysabinaelsimboloyelcuate'],"[datetime.datetime(2013, 9, 27, 0, 0) 38 1 5922 5922 12 12 807 807]","[datetime.datetime(2013, 11, 1, 0, 0) 79 6 17194 22 1 1 2667 3]"
['Gravity' 'gravity'],"[datetime.datetime(2013, 10, 4, 0, 0) 1 1 1666025 1666025 271 325 222146
 222146]","[datetime.datetime(2014, 5, 23, 0, 0) 75 34 8843226 140 3 3 1344873 19]"
['Zipi y Zape y el club de la canica' 'zipiyzapeyelclubdelacanica'],"[datetime.datetime(2013, 10, 4, 0, 0) 2 1 1070583 1070583 344 359 169073
 169073]","[datetime.datetime(2014, 3, 21, 0, 0) 60 25 5078231 236 3 3 850617 76]"
['Runner Runner' 'runnerrunner'],"[datetime.datetime(2013, 10, 4, 0, 0) 4 1 568521 568521 300 348 83943 83943]","[datetime.datetime(2013, 11, 1, 0, 0) 24 5 1706836 19083 63 63 297947 2713]"
['Gloria' 'gloria'],"[datetime.datetime(2013, 10, 4, 0, 0) 12 1 99122 99122 51 51 13390 13390]","[datetime.datetime(2013, 12, 6, 0, 0) 49 10 349934 1652 4 4 53396 219]"
"['Herida, La' 'heridala']","[datetime.datetime(2013, 10, 4, 0, 0) 19 1 32242 32242 27 27 4385 4385]","[datetime.datetime(2013, 12, 6, 0, 0) 82 10 117535 63 1 1 19361 13]"
['Mi Primera Boda' 'miprimeraboda'],"[datetime.datetime(2013, 10, 4, 0, 0) 25 1 18279 18279 22 22 2452 2452]","[datetime.datetime(2013, 12, 13, 0, 0) 74 11 34165 15 1 1 4977 2]"
"['Pez fuera del Mar, Un' 'pezfueradelmarun']","[datetime.datetime(2013, 10, 4, 0, 0) 48 1 2176 2176 3 3 356 356]","[datetime.datetime(2013, 12, 13, 0, 0) 62 11 13030 115 2 2 2532 25]"
"['Mayordomo, El' 'mayordomoel']","[datetime.datetime(2013, 10, 11, 0, 0) 2 1 1044596 1044596 272 290 148402
 148402]","[datetime.datetime(2014, 2, 14, 0, 0) 72 19 4978991 52 2 2 836890 8]"
['Prisioneros' 'prisioneros'],"[datetime.datetime(2013, 10, 11, 0, 0) 4 1 610325 610325 276 279 89256
 89256]","[datetime.datetime(2013, 12, 13, 0, 0) 67 10 2080714 86 2 2 371160 13]"
['Metallica 3D Through the Never' 'metallica3dthroughthenever'],"[datetime.datetime(2013, 10, 11, 0, 0) 11 1 96526 96526 52 52 9831 9831]","[datetime.datetime(2013, 11, 15, 0, 0) 60 6 262563 792 2 2 31744 87]"
"['Medico Aleman, El (Wakolda)' 'medicoalemanelwakolda']","[datetime.datetime(2013, 10, 11, 0, 0) 16 1 58966 58966 39 39 8211 8211]","[datetime.datetime(2013, 11, 29, 0, 0) 56 8 189080 758 3 3 32418 121]"
['Canibal' 'canibal'],"[datetime.datetime(2013, 10, 11, 0, 0) 19 1 47916 47916 61 61 7036 7036]","[datetime.datetime(2013, 11, 22, 0, 0) 64 7 142817 556 2 2 27676 134]"
['Pie de Pagina (Footnote)' 'piedepaginafootnote'],"[datetime.datetime(2013, 10, 11, 0, 0) 35 1 6605 6605 7 7 906 906]","[datetime.datetime(2013, 11, 8, 0, 0) 76 5 27341 68 1 1 4724 8]"
['Turbo' 'turbo'],"[datetime.datetime(2013, 10, 18, 0, 0) 1 1 1264551 1264551 349 636 193267
 193267]","[datetime.datetime(2014, 1, 2, 0, 0) 46 12 5450807 1429 11 11 951241 294]"
['Capitan Phillips' 'capitanphillips'],"[datetime.datetime(2013, 10, 18, 0, 0) 2 1 1026054 1026054 329 413 149334
 149334]","[datetime.datetime(2014, 3, 7, 0, 0) 69 21 4125773 36 2 2 747055 5]"
['Una Cuestion de Tiempo' 'unacuestiondetiempo'],"[datetime.datetime(2013, 10, 18, 0, 0) 6 1 372393 372393 251 255 53824
 53824]","[datetime.datetime(2014, 8, 1, 0, 0) 63 42 2122608 550 2 2 392910 148]"
"['Quinto Poder, El' 'quintopoderel']","[datetime.datetime(2013, 10, 18, 0, 0) 10 1 147615 147615 203 203 21206
 21206]","[datetime.datetime(2013, 11, 29, 0, 0) 62 7 419758 597 3 3 90817 107]"
['Todas las Mujeres' 'todaslasmujeres'],"[datetime.datetime(2013, 10, 18, 0, 0) 15 1 43446 43446 23 23 5997 5997]","[datetime.datetime(2013, 12, 6, 0, 0) 79 8 163000 153 1 1 27617 30]"
['Insidious Capitulo 2' 'insidiouscapitulo2'],"[datetime.datetime(2013, 10, 25, 0, 0) 1 1 1372805 1372805 298 348 205189
 205189]","[datetime.datetime(2013, 12, 26, 0, 0) 69 10 3785476 48 3 3 584577 10]"
['Grand Piano' 'grandpiano'],"[datetime.datetime(2013, 10, 25, 0, 0) 9 1 220984 220984 170 176 32602
 32602]","[datetime.datetime(2013, 12, 26, 0, 0) 61 10 600629 266 1 1 93240 76]"
['Cuerpos Especiales' 'cuerposespeciales'],"[datetime.datetime(2013, 10, 25, 0, 0) 11 1 175851 175851 133 142 26346
 26346]","[datetime.datetime(2013, 12, 6, 0, 0) 63 7 380977 535 2 2 58836 85]"
"['Mirada del Amor, La' 'miradadelamorla']","[datetime.datetime(2013, 10, 25, 0, 0) 12 1 137178 136556 79 79 18943 18860]","[datetime.datetime(2014, 1, 2, 0, 0) 56 11 465527 477 1 1 67814 72]"
"['Vida de Adele, La' 'vidadeadelela']","[datetime.datetime(2013, 10, 25, 0, 0) 13 1 123424 123424 51 51 16789 16789]","[datetime.datetime(2014, 1, 31, 0, 0) 51 15 821366 1782 4 4 120756 246]"
"['Camino de Vuelta, El' 'caminodevueltael']","[datetime.datetime(2013, 10, 25, 0, 0) 17 1 43506 43506 69 77 6107 6107]","[datetime.datetime(2013, 11, 22, 0, 0) 83 5 72479 43 1 1 10725 8]"
['Todos Queremos lo Mejor Para Ella' 'todosqueremoslomejorparaella'],"[datetime.datetime(2013, 10, 25, 0, 0) 19 1 32420 32420 30 30 4595 4595]","[datetime.datetime(2014, 2, 7, 0, 0) 76 16 119537 35 1 1 18574 7]"
['Thor 2' 'thor2'],"[datetime.datetime(2013, 11, 1, 0, 0) 1 1 2830145 2475902 378 717 412349
 357969]","[datetime.datetime(2014, 1, 10, 0, 0) 59 11 6574282 232 2 2 1012762 39]"
['Pacto de Silencio' 'pactodesilencio'],"[datetime.datetime(2013, 11, 1, 0, 0) 9 1 343680 314926 128 128 48306 43903]","[datetime.datetime(2014, 1, 17, 0, 0) 59 12 767267 605 1 1 114056 91]"
['Doraemon y Nobita Holmes' 'doraemonynobitaholmes'],"[datetime.datetime(2013, 11, 1, 0, 0) 10 1 306692 295290 209 222 47489
 45607]","[datetime.datetime(2014, 8, 1, 0, 0) 85 40 926285 28 1 1 149515 4]"
['Vivir es facil con los ojos cerrados' 'viviresfacilconlosojoscerrados'],"[datetime.datetime(2013, 11, 1, 0, 0) 11 1 271101 252784 132 132 37985
 35148]","[datetime.datetime(2015, 1, 9, 0, 0) 66 63 1932140 223 1 1 318394 34]"
['Don Jon' 'donjon'],"[datetime.datetime(2013, 11, 1, 0, 0) 12 1 286698 245939 159 159 42248
 35665]","[datetime.datetime(2013, 12, 20, 0, 0) 63 8 503635 126 1 1 76621 23]"
['Solo Dios Perdona' 'solodiosperdona'],"[datetime.datetime(2013, 11, 1, 0, 0) 19 1 93938 85832 50 50 12962 11706]","[datetime.datetime(2013, 12, 6, 0, 0) 64 6 197532 532 4 4 28945 75]"
"['Postre de la Alegria, El' 'postredelaalegriael']","[datetime.datetime(2013, 11, 1, 0, 0) 21 1 43880 40679 34 34 6059 5550]","[datetime.datetime(2014, 1, 24, 0, 0) 70 13 98745 63 1 1 15162 18]"
"['Viaje de Bettie, El' 'viajedebettieel']","[datetime.datetime(2013, 11, 1, 0, 0) 22 1 26090 24171 25 25 3752 3434]","[datetime.datetime(2013, 12, 6, 0, 0) 74 6 63663 250 2 2 9869 30]"
['Septimo' 'septimo'],"[datetime.datetime(2013, 11, 8, 0, 0) 2 1 998413 998413 301 324 147229
 147229]","[datetime.datetime(2014, 1, 17, 0, 0) 64 11 2978393 362 2 2 472993 50]"
"['Juego de Ender, El' 'juegodeenderel']","[datetime.datetime(2013, 11, 8, 0, 0) 3 1 833199 833199 315 353 123834
 123834]","[datetime.datetime(2014, 2, 14, 0, 0) 77 15 2128547 15 2 2 339427 2]"
['Somos los Millers' 'somoslosmillers'],"[datetime.datetime(2013, 11, 8, 0, 0) 4 1 768202 768202 247 247 114369
 114369]","[datetime.datetime(2014, 2, 14, 0, 0) 71 15 2338568 72 1 1 371191 11]"
"['Cerdo en Gaza, Un' 'cerdoengazaun']","[datetime.datetime(2013, 11, 8, 0, 0) 23 1 36955 36955 24 24 4936 4936]","[datetime.datetime(2014, 2, 7, 0, 0) 63 14 143328 503 1 1 21576 74]"
"['Cabaña en el Bosque, La' 'cabañaenelbosquela']","[datetime.datetime(2013, 11, 8, 0, 0) 30 1 9658 9658 15 15 1364 1364]","[datetime.datetime(2013, 12, 26, 0, 0) 73 8 20574 24 1 1 3153 4]"
['Esto no es una Cita' 'estonoesunacita'],"[datetime.datetime(2013, 11, 8, 0, 0) 43 1 2536 2536 9 9 404 404]","[datetime.datetime(2013, 12, 6, 0, 0) 81 5 6787 79 1 1 1243 10]"
['Blue Jasmine' 'bluejasmine'],"[datetime.datetime(2013, 11, 15, 0, 0) 1 1 1110910 1110910 287 296 153741
 153741]","[datetime.datetime(2014, 4, 25, 0, 0) 72 24 4633061 45 1 1 689242 8]"
['Quien mato a Bambi?' 'quienmatoabambi'],"[datetime.datetime(2013, 11, 15, 0, 0) 7 1 382503 382503 259 261 57872
 57872]","[datetime.datetime(2013, 12, 26, 0, 0) 74 7 848773 20 3 3 144808 3]"
['Malavita' 'malavita'],"[datetime.datetime(2013, 11, 15, 0, 0) 8 1 345414 345414 222 223 51831
 51831]","[datetime.datetime(2014, 1, 17, 0, 0) 66 10 809580 263 2 2 133380 41]"
['Retornados' 'retornados'],"[datetime.datetime(2013, 11, 15, 0, 0) 15 1 115900 96006 107 107 17801
 15030]","[datetime.datetime(2014, 1, 24, 0, 0) 44 11 247930 3082 8 8 40987 614]"
"['Pequeño Angel, El' 'pequeñoangelel']","[datetime.datetime(2013, 11, 15, 0, 0) 31 1 14690 14690 38 38 2242 2242]","[datetime.datetime(2013, 12, 13, 0, 0) 75 5 27546 9 1 1 4556 3]"
"['Pequeño Mago, El' 'pequeñomagoel']","[datetime.datetime(2013, 11, 15, 0, 0) 33 1 10180 10180 27 27 1604 1604]","[datetime.datetime(2013, 12, 13, 0, 0) 50 5 21641 468 2 2 3633 115]"
['En Busca de la Estrella de Navidad' 'enbuscadelaestrelladenavidad'],"[datetime.datetime(2013, 11, 15, 0, 0) 48 1 2270 2270 10 10 376 376]","[datetime.datetime(2014, 1, 17, 0, 0) 68 10 7674 177 1 1 1356 35]"
"['Juegos del Hambre, Los: En Llamas' 'juegosdelhambrelosenllamas']","[datetime.datetime(2013, 11, 22, 0, 0) 1 1 4246789 4246789 340 725 624289
 624289]","[datetime.datetime(2014, 2, 21, 0, 0) 76 14 11141385 48 3 3 1698904 8]"
['Plan en Las Vegas' 'planenlasvegas'],"[datetime.datetime(2013, 11, 22, 0, 0) 3 1 425286 425286 218 224 61954
 61954]","[datetime.datetime(2013, 12, 26, 0, 0) 43 6 1136391 1855 5 5 174884 242]"
"['Familia de Tokyo, Una' 'familiadetokyouna']","[datetime.datetime(2013, 11, 22, 0, 0) 16 1 72037 72037 29 29 9900 9900]","[datetime.datetime(2014, 3, 21, 0, 0) 72 18 325032 14 1 1 48194 2]"
['Heli' 'heli'],"[datetime.datetime(2013, 11, 22, 0, 0) 31 1 8595 8595 12 12 1140 1140]","[datetime.datetime(2013, 12, 26, 0, 0) 71 6 18277 44 1 1 2762 6]"
['Camille Claudel' 'camilleclaudel'],"[datetime.datetime(2013, 11, 22, 0, 0) 39 1 4346 4346 5 5 626 626]","[datetime.datetime(2014, 1, 2, 0, 0) 62 7 16586 180 1 1 2557 30]"
